distrito,numero_distrito,barrio,numero_barrio,tipo,nueva_construccion,metros2_const,n_habitaciones,n_banos,jardin,piscina,parking,precio_venta,eurosm2_distrito,eurosm2_barrio
Arganzuela,District 1,Legazpi,Neighborhood 4,Áticos,False,95.0,2,2.0,False,True,False,559000,5884,4486.93
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,120.0,3,2.0,False,True,True,560000,4667,3783.78
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,136.0,3,2.0,False,True,True,759000,5581,4098.59
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,53.0,2,2.0,False,False,False,210000,3962,3783.78
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,53.0,2,2.0,False,False,False,210000,3962,3783.78
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,39.0,2,1.0,False,False,False,145000,3718,3975.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,106.0,2,2.0,False,False,False,350000,3302,4208.0
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,81.0,2,2.0,False,False,False,315000,3889,3783.78
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,52.0,2,1.0,False,False,False,154000,2962,3972.6
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,80.0,3,2.0,False,False,False,280000,3500,3783.78
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,71.0,3,1.0,False,False,False,275000,3873,3972.6
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,44.0,2,1.0,False,False,False,210000,4773,3783.78
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,56.0,2,1.0,False,False,False,279900,4998,4098.59
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,80.0,3,2.0,False,False,False,280000,3500,3783.78
Arganzuela,District 1,Acacias,Neighborhood 5,Áticos,False,35.0,2,1.0,False,False,False,358000,10229,4208.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,117.0,4,2.0,False,False,True,420000,3590,3972.6
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,89.0,3,1.0,False,False,False,279000,3135,3783.78
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,107.0,3,2.0,False,False,False,375000,3505,3783.78
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,157.0,3,2.0,False,False,False,452000,2879,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,89.0,2,1.0,False,False,True,345000,3876,3972.6
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,137.0,3,2.0,False,False,False,449000,3277,4208.0
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,76.0,2,1.0,False,False,False,260000,3421,3783.78
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,71.0,3,1.0,False,False,False,275000,3873,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,80.0,2,1.0,False,False,False,355000,4438,3972.6
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,92.0,2,2.0,False,True,True,430000,4674,4486.93
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,53.0,3,1.0,False,False,False,195000,3679,3783.78
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,92.0,3,1.0,False,False,False,335000,3641,4208.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,43.0,1,1.0,False,False,False,230000,5349,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,90.0,3,2.0,False,False,False,379000,4211,3972.6
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,55.0,2,1.0,False,False,False,209000,3800,4098.59
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,175.0,4,3.0,False,False,False,900000,5143,4098.59
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,71.0,3,1.0,False,False,False,275000,3873,3972.6
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,113.0,3,2.0,False,False,False,449000,3973,4208.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,75.0,3,1.0,False,False,False,325000,4333,4208.0
Arganzuela,District 1,Legazpi,Neighborhood 4,Dúplex,False,70.0,1,2.0,False,False,False,285000,4071,4486.93
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,120.0,3,2.0,False,True,True,529000,4408,4486.93
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,118.0,3,2.0,False,False,False,485000,4110,4208.0
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,90.0,3,2.0,False,False,True,399000,4433,3975.0
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,86.0,2,2.0,False,False,False,365000,4244,3975.0
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,51.0,2,1.0,False,False,False,249900,4900,4098.59
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,79.0,2,1.0,False,False,True,328000,4152,4486.93
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,102.0,3,2.0,False,False,False,360000,3529,3972.6
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,54.0,1,1.0,False,False,False,230000,4259,3783.78
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,31.0,1,1.0,False,False,False,148000,4774,3972.6
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,92.0,4,1.0,False,False,False,380000,4130,3975.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,58.0,1,1.0,False,False,False,180000,3103,3972.6
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,125.0,2,1.0,False,True,False,515000,4120,4208.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,82.0,3,1.0,False,False,False,361500,4409,3972.6
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,102.0,3,2.0,False,True,True,365000,3578,3783.78
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,118.0,3,2.0,False,False,True,365000,3093,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,50.0,1,1.0,False,False,False,200000,4000,3972.6
Arganzuela,District 1,Legazpi,Neighborhood 4,Áticos,False,64.0,1,1.0,False,True,True,350000,5469,4486.93
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,97.0,2,2.0,False,False,False,375000,3866,3783.78
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,118.0,3,2.0,False,True,True,510000,4322,4486.93
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,80.0,3,2.0,False,False,False,280000,3500,3783.78
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,56.0,1,1.0,False,False,False,279900,4998,4098.59
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,67.0,2,1.0,False,False,False,230000,3433,3783.78
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,130.0,4,2.0,False,False,False,450000,3462,3972.6
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,79.0,3,1.0,False,False,False,389000,4924,3975.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,142.0,3,3.0,False,False,False,560000,3944,4208.0
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,75.0,2,2.0,False,False,False,255000,3400,3783.78
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,56.0,2,1.0,False,False,False,279900,4998,4098.59
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,53.0,3,1.0,False,False,False,210000,3962,3783.78
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,53.0,3,1.0,False,False,False,195000,3679,3783.78
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,93.0,3,2.0,False,False,False,380000,4086,3975.0
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,115.0,3,2.0,False,True,True,510000,4435,4486.93
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,50.0,2,1.0,False,False,False,174900,3498,3972.6
Arganzuela,District 1,Legazpi,Neighborhood 4,Áticos,False,334.0,3,2.0,False,False,True,825000,2470,4486.93
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,62.0,1,1.0,False,True,True,295000,4758,4486.93
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,100.0,4,2.0,False,False,False,399000,3990,4208.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,46.0,1,1.0,False,False,False,245000,5326,4208.0
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,78.0,2,1.0,False,False,True,350000,4487,3783.78
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,40.0,2,1.0,False,False,False,215000,5375,3783.78
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,122.0,3,2.0,False,False,True,489000,4008,3975.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,31.0,1,1.0,False,False,False,148000,4774,3972.6
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,102.0,4,2.0,False,False,False,359000,3520,4208.0
Arganzuela,District 1,Legazpi,Neighborhood 4,Áticos,False,334.0,3,2.0,False,False,True,799000,2392,4486.93
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,132.0,4,2.0,False,True,True,535000,4053,3975.0
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,135.0,3,2.0,False,True,True,720000,5333,4098.59
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,138.0,4,2.0,False,True,False,579000,4196,4486.93
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,100.0,2,2.0,False,True,True,445000,4450,4486.93
Arganzuela,District 1,Delicias,Neighborhood 2,Dúplex,False,185.0,2,2.0,False,True,True,550000,2973,3972.6
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,113.0,4,2.0,False,False,False,340000,3009,4098.59
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,84.0,3,1.0,False,False,False,250000,2976,3975.0
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,79.0,2,2.0,False,True,False,395000,5000,4486.93
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,155.0,4,3.0,False,True,True,650000,4194,4486.93
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,65.0,2,1.0,False,False,False,199900,3075,3975.0
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,114.0,3,2.0,False,True,True,510000,4474,4486.93
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,73.0,2,1.0,False,False,False,360000,4932,3783.78
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,82.0,3,1.0,False,False,False,359000,4378,4208.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,58.0,1,1.0,False,False,False,180000,3103,3972.6
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,84.0,3,1.0,False,False,False,262000,3119,3972.6
Arganzuela,District 1,Imperial,Neighborhood 3,Dúplex,False,156.0,2,2.0,False,False,False,550000,3526,4098.59
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,127.0,3,2.0,False,False,True,620000,4882,4208.0
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,164.0,4,3.0,False,True,False,945000,5762,4098.59
Arganzuela,District 1,Legazpi,Neighborhood 4,Áticos,False,102.0,1,1.0,False,True,True,460000,4510,4486.93
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,53.0,2,1.0,False,False,False,210000,3962,3783.78
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,97.0,2,2.0,False,False,False,374000,3856,3783.78
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,75.0,2,2.0,False,False,False,340000,4533,4098.59
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,74.0,1,1.0,False,False,False,303400,4100,4098.59
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,81.0,1,1.0,False,False,False,332100,4100,4098.59
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,100.0,2,2.0,False,True,True,458000,4580,3972.6
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,115.0,2,2.0,False,True,True,465000,4043,4486.93
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Dúplex,False,85.0,1,2.0,False,False,False,285000,3353,3975.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,130.0,3,2.0,False,False,True,500000,3846,3972.6
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,51.0,2,1.0,False,False,False,285000,5588,4208.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,110.0,3,2.0,False,False,False,450000,4091,3972.6
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,48.0,1,1.0,False,False,False,108000,2250,3783.78
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,88.0,2,2.0,False,False,False,364000,4136,3972.6
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,67.0,2,1.0,False,False,False,212000,3164,3783.78
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,174.0,3,2.0,False,False,False,452000,2598,3972.6
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,73.0,3,1.0,False,False,False,275000,3767,3783.78
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,76.0,2,2.0,False,False,False,275000,3618,3972.6
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,135.0,3,2.0,False,False,False,449000,3326,4208.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,95.0,3,2.0,False,False,False,425000,4474,4208.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,106.0,2,2.0,False,False,False,350000,3302,4208.0
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Áticos,False,86.0,2,2.0,False,True,True,599000,6965,3975.0
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,150.0,4,2.0,False,False,True,627000,4180,4208.0
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,True,49.0,1,1.0,False,True,True,315000,6429,4098.59
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,107.0,3,2.0,False,True,False,514000,4804,4208.0
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,True,117.0,3,2.0,False,True,True,647000,5530,4098.59
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,187.0,5,2.0,False,False,False,449000,2401,3972.6
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,30.0,1,1.0,False,False,False,150800,5027,4098.59
Arganzuela,District 1,Acacias,Neighborhood 5,Pisos,False,82.0,2,1.0,False,False,False,370000,4512,4208.0
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,56.0,2,1.0,False,False,False,315000,5625,3975.0
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,64.0,1,1.0,False,False,False,239000,3734,3975.0
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,165.0,3,2.0,False,True,True,680000,4121,3972.6
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,128.0,3,2.0,False,True,True,675000,5273,4486.93
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,47.0,1,1.0,False,True,True,295000,6277,4486.93
Arganzuela,District 1,Imperial,Neighborhood 3,Pisos,False,48.0,1,1.0,False,False,False,230000,4792,4098.59
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,102.0,3,2.0,False,False,False,360000,3529,3783.78
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,156.0,4,3.0,False,True,True,600000,3846,4486.93
Arganzuela,District 1,Delicias,Neighborhood 2,Pisos,False,90.0,3,1.0,False,False,False,378000,4200,3972.6
Arganzuela,District 1,Palos de Moguer,Neighborhood 6,Pisos,False,38.0,1,1.0,False,False,False,192000,5053,3975.0
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,45.0,1,1.0,False,True,False,285000,6333,4486.93
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,107.0,4,2.0,False,False,True,399000,3729,3783.78
Arganzuela,District 1,Delicias,Neighborhood 2,Dúplex,False,126.0,3,3.0,False,True,True,425000,3373,3972.6
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,131.0,2,2.0,False,True,True,455000,3473,4486.93
Arganzuela,District 1,Legazpi,Neighborhood 4,Pisos,False,123.0,3,2.0,False,False,True,440000,3577,4486.93
Arganzuela,District 1,Chopera,Neighborhood 1,Pisos,False,94.0,3,1.0,False,False,False,399000,4245,3783.78
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,55.0,2,1.0,False,False,False,79000,1436,1617.18
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,73.0,3,1.0,False,False,False,164000,2247,1617.18
Villaverde,District 21,Los Rosales,Neighborhood 133,Casa o chalet,False,264.0,8,3.0,True,False,False,495000,1875,1827.79
Villaverde,District 21,San Andrés,Neighborhood 134,Pisos,False,114.0,4,2.0,False,True,False,299000,2623,1617.18
Villa de Vallecas,District 20,Ensanche de Vallecas - La Gavia,Neighborhood 129,Pisos,False,51.0,1,1.0,False,True,True,135000,2647,2677.28
Villa de Vallecas,District 20,Ensanche de Vallecas - La Gavia,Neighborhood 129,Pisos,False,80.0,2,1.0,False,False,True,189900,2374,2677.28
Villa de Vallecas,District 20,Casco Histórico de Vallecas,Neighborhood 128,Pisos,False,82.0,3,1.0,False,False,True,150000,1829,1956.0
Vicálvaro,District 19,El Cañaveral - Los Berrocales,Neighborhood 126,Pisos,True,87.0,2,2.0,False,True,True,237900,2734,2271.52
Tetuán,District 17,Ventilla-Almenara,Neighborhood 116,Pisos,False,104.0,3,2.0,False,True,True,495000,4760,3314.54
Tetuán,District 17,Cuatro Caminos,Neighborhood 113,Pisos,False,170.0,4,3.0,False,False,True,825000,4853,4247.49
Tetuán,District 17,Cuzco-Castillejos,Neighborhood 114,Pisos,False,200.0,5,5.0,False,False,False,1350000,6750,4347.59
Usera,District 18,12 de Octubre-Orcasur,Neighborhood 123,Pisos,False,122.0,2,1.0,False,False,True,145000,1189,1637.13
Usera,District 18,San Fermín,Neighborhood 121,Pisos,False,111.0,3,2.0,False,True,True,239900,2161,1912.8
Usera,District 18,Almendrales,Neighborhood 117,Pisos,False,100.0,4,1.0,False,False,False,168470,1685,2205.31
Usera,District 18,Orcasitas,Neighborhood 119,Pisos,False,107.0,3,2.0,False,False,False,154000,1439,1931.95
Usera,District 18,Orcasitas,Neighborhood 119,Dúplex,False,90.0,1,1.0,False,True,True,273600,3040,1931.95
Usera,District 18,Almendrales,Neighborhood 117,Pisos,False,102.0,2,2.0,False,True,False,257500,2525,2205.31
Usera,District 18,Moscardó,Neighborhood 118,Pisos,False,49.0,2,1.0,False,False,False,115000,2347,2284.48
Usera,District 18,Moscardó,Neighborhood 118,Pisos,False,90.0,4,3.0,False,False,False,299990,3333,2284.48
Usera,District 18,San Fermín,Neighborhood 121,Pisos,False,93.0,3,1.0,False,False,False,120000,1290,1912.8
Tetuán,District 17,Valdeacederas,Neighborhood 115,Dúplex,False,90.0,2,2.0,False,False,False,310000,3444,3163.8
Retiro,District 14,Pacífico,Neighborhood 95,Pisos,False,99.0,2,2.0,False,False,True,429000,4333,4105.12
Retiro,District 14,Jerónimos,Neighborhood 94,Pisos,False,426.0,4,4.0,False,False,False,3800000,8920,6739.32
Retiro,District 14,Pacífico,Neighborhood 95,Pisos,False,78.0,3,1.0,False,False,True,340000,4359,4105.12
Retiro,District 14,Jerónimos,Neighborhood 94,Pisos,False,218.0,4,2.0,False,False,True,2300000,10550,6739.32
Retiro,District 14,Ibiza,Neighborhood 93,Pisos,False,181.0,4,2.0,False,False,True,1550000,8564,5492.17
Moratalaz,District 12,Marroquina,Neighborhood 82,Pisos,False,92.0,3,2.0,False,False,False,265000,2880,2928.57
Puente de Vallecas,District 13,Palomeras sureste,Neighborhood 87,Pisos,False,59.0,3,1.0,False,False,False,135000,2288,2076.58
Puente de Vallecas,District 13,Palomeras Bajas,Neighborhood 86,Pisos,False,53.0,2,1.0,False,False,False,96000,1811,1983.7
Puente de Vallecas,District 13,Palomeras sureste,Neighborhood 87,Pisos,False,65.0,3,1.0,False,False,False,125000,1923,2076.58
Puente de Vallecas,District 13,San Diego,Neighborhood 89,Pisos,False,73.0,3,1.0,False,False,False,160000,2192,2007.79
Puente de Vallecas,District 13,Palomeras Bajas,Neighborhood 86,Pisos,False,69.0,3,1.0,False,False,False,145000,2101,1983.7
Puente de Vallecas,District 13,Entrevías,Neighborhood 85,Pisos,False,118.0,4,2.0,False,False,False,155000,1314,1574.36
Puente de Vallecas,District 13,San Diego,Neighborhood 89,Pisos,False,57.0,2,1.0,False,False,False,90000,1579,2007.79
Puente de Vallecas,District 13,Palomeras sureste,Neighborhood 87,Pisos,False,63.0,2,1.0,False,False,False,116000,1841,2076.58
Puente de Vallecas,District 13,Palomeras sureste,Neighborhood 87,Pisos,False,72.0,3,1.0,False,False,False,139000,1931,2076.58
Puente de Vallecas,District 13,Palomeras Bajas,Neighborhood 86,Pisos,False,74.0,3,1.0,False,False,False,136000,1838,1983.7
Puente de Vallecas,District 13,Palomeras Bajas,Neighborhood 86,Pisos,False,90.0,3,2.0,False,False,True,209000,2322,1983.7
Moratalaz,District 12,Fontarrón,Neighborhood 81,Pisos,False,134.0,4,2.0,False,False,False,355000,2649,2319.44
Latina,District 10,Águilas,Neighborhood 66,Pisos,False,77.0,3,2.0,False,False,True,238000,3091,2110.34
Latina,District 10,Puerta del Ángel,Neighborhood 70,Pisos,False,67.0,3,1.0,False,False,False,260000,3881,2443.62
Latina,District 10,Lucero,Neighborhood 69,Pisos,False,104.0,3,2.0,False,True,False,305000,2933,2363.25
Latina,District 10,Puerta del Ángel,Neighborhood 70,Pisos,False,40.0,1,1.0,False,False,False,119000,2975,2443.62
Latina,District 10,Campamento,Neighborhood 68,Pisos,False,72.0,2,1.0,False,False,False,137000,1903,2275.63
Latina,District 10,Águilas,Neighborhood 66,Pisos,False,60.0,2,1.0,False,False,False,134000,2233,2110.34
Latina,District 10,Aluche,Neighborhood 67,Pisos,False,107.0,3,1.0,False,False,False,239900,2242,2190.48
